USER,RIPARIAN,BASIN,MAINSTEM,UPPER_RUSSIAN,PRIORITY,PRIORITY_CLASS,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND
A014064,N,R_15_M,Y,N,95,1950-1952,0.0002022,0.0002022,1.0,1.333333333,1.8333333330000001,3.666666667,4.166666667,4.333333333,3.31,2.353333333,0.0002022,0.0002022,N,N,N
A014066,N,R_15_M,Y,N,96,1950-1952,0.0002022,0.0002022,0.0002022,0.51523493,0.899720373,1.194604049,2.2275167590000002,3.22736995,3.985861753,2.2390944999999998,0.36405546899999996,0.19689493,N,N,N
A014067,N,R_15_M,Y,N,97,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,1.023333333,2.891013599,5.044599827,5.377319272,5.611396431,3.9582929210000004,0.0002022,0.0002022,N,N,N
A014068,N,R_16_M,Y,N,98,1950-1952,0.0002022,0.0002022,0.0002022,10.88666667,41.16333333,34.26,33.33,25.45333333,31.84666667,25.34,16.52,0.0002022,N,N,N
A014136,N,R_14_M,Y,N,101,1950-1952,0.0002022,0.0002022,0.054831,0.27006199999999997,0.12308599999999999,0.547083333,1.820986667,1.8870506669999998,1.187940333,0.054935000000000005,0.004092,0.0002022,N,N,N
A014178,N,R_18_M,Y,N,102,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A014208,N,R_17_M,Y,N,103,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A014333,N,R_17_M,Y,N,104,1950-1952,0.0002022,0.0002022,0.0002022,0.6333333329999999,0.0002022,4.566666667,16.16666667,25.0,3.633333333,0.0002022,0.0002022,0.0002022,N,N,N
A014604,N,R_18_M,Y,N,108,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.033333333,0.066666667,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A014747,N,R_17_M,Y,N,109,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,2.333333333,0.8666666670000001,2.566666667,0.666666667,0.5,0.1,0.0002022,0.0002022,N,N,N
A014762,N,R_17_M,Y,N,110,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A014925,N,R_17_M,Y,N,114,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,1.333333333,4.8,5.2,4.566666667,1.333333333,0.133333333,0.0002022,0.0002022,N,N,N
A014942,N,R_17_M,Y,N,115,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A015348,N,R_15_M,Y,N,120,1953-1954,0.0002022,0.0002022,0.666666667,0.833333333,1.6666666669999999,3.1,3.266666667,3.166666667,2.5,2.0,0.0002022,0.0002022,N,N,N
A015724,N,R_24_M,Y,N,126,1953-1954,0.0002022,0.0002022,0.0002022,0.0002022,0.166666667,0.0002022,0.1,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A015736,N,R_18_M,Y,N,9998,1953-1954,150.33333330000002,131.0,154.33333330000002,582.3333332999999,1230.0,1190.0,820.0,266.3333333,248.33333330000002,252.66666669999998,198.33333330000002,139.0,N,N,N
A015737,N,R_18_M,Y,N,9999,1953-1954,0.0002022,0.0002022,0.0002022,0.0002022,1280.666667,2664.666667,856.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A015759,N,R_16_M,Y,N,129,1953-1954,0.0002022,0.12686066699999998,0.003046,0.158559333,0.33822266700000003,0.305525333,1.239350667,2.154532333,2.0570806669999997,0.032269333,0.000261,0.0002022,N,N,N
A015760,N,R_16_M,Y,N,130,1953-1954,0.0002022,0.005333333000000001,0.0002022,0.0002022,0.433333333,0.75,1.311116333,1.778779,2.026765333,0.12449333300000001,0.0002022,0.0002022,N,N,N
A016440,N,R_17_M,Y,N,136,1955-1956,0.0002022,0.0002022,2.0,0.666666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A016457,N,R_17_M,Y,N,137,1955-1956,0.0002022,0.306666667,0.5051403329999999,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.89743,0.34666666700000004,0.0002022,N,N,Y
A016524,N,R_15_M,Y,N,139,1955-1956,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.633333333,2.653333333,3.583333333,2.733333333,2.523333333,0.933333333,0.0002022,N,N,N
A016777,N,R_15_M,Y,N,142,1955-1956,0.0002022,0.0002022,0.0002022,0.0002022,0.067865667,0.081427,0.084757333,0.051199,0.06461499999999999,0.037613,0.0002022,0.0002022,N,N,N
A017056,N,R_15_M,Y,N,144,1955-1956,0.0002022,0.0002022,0.0002022,0.006666666999999999,1.083333333,2.04,3.523333333,3.0333333330000003,3.423333333,0.47666666700000004,0.0002022,0.0002022,N,N,N
A017081,N,R_24_M,Y,N,145,1955-1956,0.0002022,0.0002022,0.0002022,0.233333333,0.166666667,0.0002022,0.1,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A017551,N,R_16_M,Y,N,151,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A019351,N,R_14_M,Y,N,1000,1960-1970,20872.66,3561.0,5227.66,4149.0,105.33,0.0002022,85.0,0.0002022,0.0002022,0.0002022,8.0,5651.0,N,N,N
A019470,N,R_21_M,Y,N,172,1960-1970,0.20031654699999998,0.231404611,0.20422431300000002,0.185688197,0.227834053,0.237869673,0.323061631,0.357750489,0.18288519,0.18445050300000002,0.16226226300000002,0.198587603,N,N,N
A020573,N,R_15_M,Y,N,199,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.666666667,5.0,5.0,N,N,Y
A020583,N,R_16_M,Y,N,200,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.0,1.333333333,N,N,Y
A021360,N,R_16_M,Y,N,220,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.286666667,0.673333333,0.816666667,0.55,0.29933333300000003,0.0002022,0.0002022,0.0002022,N,N,N
A021660,N,R_17_M,Y,N,221,1960-1970,0.0002022,0.0002022,0.006666666999999999,0.003333333,0.141323,1.335937667,3.480758667,2.381164,1.386360333,1.4730370000000002,0.276666667,0.0002022,N,N,N
A021886,N,R_15_M,Y,N,225,1960-1970,0.283333333,0.333333333,0.21666666699999998,0.073333333,0.083333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.15,0.25,N,N,N
A022273,N,R_16_M,Y,N,233,1960-1970,3.166666667,2.666666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.0,2.333333333,N,N,Y
A022348,N,R_21_M,Y,N,235,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A022359,N,R_15_M,Y,N,236,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,3.666666667,3.666666667,3.666666667,3.0,1.6666666669999999,0.0002022,0.0002022,N,N,N
A022661,N,R_14_M,Y,N,242,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A022767,N,R_24_M,Y,N,245,1960-1970,0.0002022,0.0002022,0.0002022,0.677666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A022807,N,R_14_M,Y,N,246,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A022929,N,R_14_M,Y,N,248,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.003687667,1.53e-05,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A023067,N,R_14_M,Y,N,253,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,3.5,7.25,7.25,7.25,3.5,1.7,0.0002022,0.0002022,N,N,N
A022608,N,R_17_M,Y,N,257,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A023165,N,R_16_M,Y,N,258,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A023540,N,R_16_M,Y,N,261,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A023639,N,R_17_M,Y,N,262,1960-1970,0.0002022,0.0002022,0.0002022,0.833333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A023655,N,R_17_M,Y,N,263,1960-1970,0.0002022,0.0002022,0.2,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A023766,N,R_16_M,Y,N,264,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024268A,N,R_17_M,Y,N,269,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,2.5,8.233333333,16.5,16.1,8.466666667,0.0002022,0.0002022,0.0002022,N,N,N
A024268B,N,R_17_M,Y,N,270,1971-1990,0.0002022,0.0002022,4.5,1.466666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A024270A,N,R_17_M,Y,N,271,1971-1990,0.0002022,0.08666666699999999,0.514857,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.284334667,0.6333333329999999,0.0002022,N,N,Y
A024270B,N,R_17_M,Y,N,272,1971-1990,0.0002022,0.29333333300000003,0.560626333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.850698,0.8733333329999999,0.0002022,N,N,Y
A024271A,N,R_24_M,Y,N,273,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024271B,N,R_24_M,Y,N,274,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024688A,N,R_16_M,Y,N,281,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024688B,N,R_16_M,Y,N,282,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024762A,N,R_17_M,Y,N,284,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,3.3299999999999996e-05,0.11,0.01,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A024762B,N,R_17_M,Y,N,285,1971-1990,0.0002022,0.0002022,0.666666667,0.3,0.000166667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A024865A01,N,R_18_M,Y,N,294,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024865A02,N,R_18_M,Y,N,295,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.28,0.33666666700000003,0.193333333,0.16,0.0002022,0.0002022,0.0002022,N,N,N
A024865B,N,R_18_M,Y,N,296,1971-1990,0.0002022,0.0002022,0.0002022,0.023563,0.034092000000000004,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.026597000000000003,0.0002022,N,N,N
A024891,N,R_17_M,Y,N,298,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024892A,N,R_17_M,Y,N,299,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024892B,N,R_17_M,Y,N,300,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024905,N,R_17_M,Y,N,301,1971-1990,0.0002022,0.0002022,0.0002022,0.066666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A024921,N,R_21_M,Y,N,302,1971-1990,0.0010226669999999999,0.0010226669999999999,0.000511333,0.001636667,0.002148333,0.00266,0.005831333,0.009309999999999999,0.00798,0.001841,0.0010226669999999999,0.0010226669999999999,N,N,N
A024929,N,R_21_M,Y,N,303,1971-1990,49.50666667,43.58,52.4,48.36,57.27,65.59333333,77.68666667,76.85666667,67.37333333,58.51666667,50.49,45.25,N,N,N
A024962,N,R_21_M,Y,N,304,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.000767,0.001534,0.001534,0.000767,0.0002022,0.0002022,0.0002022,N,N,N
A024963,N,R_21_M,Y,N,305,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A025010,N,R_17_M,Y,N,306,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A025012,N,R_19_M,Y,N,307,1971-1990,0.0002022,0.0002022,0.003069,0.003069,0.003069,0.006138,0.007672,0.007672,0.007672,0.004603,0.0002022,0.0002022,N,N,N
A025021,N,R_17_M,Y,N,308,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.017,0.017,0.017,0.017,0.017,0.017,0.0002022,0.0002022,N,N,N
A025301,N,R_17_M,Y,N,314,1971-1990,0.2,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.5,0.0002022,N,N,Y
A025363,N,R_17_M,Y,N,316,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.000256,0.000256,0.000256,0.000256,0.000256,0.0002022,0.0002022,0.0002022,N,N,N
A025393A,N,R_17_M,Y,N,318,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.82,0.903333333,0.436666667,0.68,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A025393B,N,R_17_M,Y,N,319,1971-1990,0.073333333,0.08666666699999999,0.556666667,0.483333333,0.35333333299999997,0.676666667,0.0002022,0.0002022,0.0002022,0.0002022,0.55,0.003333333,N,N,N
A025939,N,R_17_M,Y,N,328,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A026233,N,R_17_M,Y,N,334,1971-1990,0.212218,0.212218,0.212218,0.29899699999999996,0.29899699999999996,0.29899699999999996,0.5982069999999999,0.5982069999999999,0.5982069999999999,0.263137,0.263198,0.263198,N,N,N
A027149,N,R_17_M,Y,N,351,1971-1990,7.1,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.3,0.0002022,N,N,Y
A027362,N,R_18_M,Y,N,355,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A027478,N,R_17_M,Y,N,357,1971-1990,0.0002022,0.123333333,0.246666667,0.02,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A027479,N,R_17_M,Y,N,358,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.133333333,1.066666667,2.8,1.8333333330000001,1.4333333330000002,0.333333333,0.0002022,0.0002022,N,N,N
A028878,N,R_16_M,Y,N,368,1971-1990,0.000685333,0.000685333,0.000685333,0.000685333,0.000685333,0.000685333,0.000685333,0.000685333,0.000685333,0.000685333,0.000685333,0.000685333,N,N,N
A029397,N,R_17_M,Y,N,376,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.3,0.0002022,N,N,Y
A029405,N,R_17_M,Y,N,377,1971-1990,2.166666667,5.6,0.9,1.8666666669999998,1.466666667,4.166666667,11.83333333,11.63333333,0.0002022,0.0002022,0.533333333,6.966666667,N,N,N
A029462,N,R_17_M,Y,N,378,1971-1990,0.0015119999999999999,0.001529333,0.0028350000000000003,0.00445,0.017385667,0.148617,0.343258,0.436729,0.5695526670000001,0.08721733300000001,0.006738266999999999,0.004251467,N,N,N
A029802,N,R_24_M,Y,N,388,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A029901,N,R_18_M,Y,N,395,1991-PRESENT,7.913333333,6.523333332999999,10.48666667,11.81,12.11333333,16.85333333,20.6,23.66333333,18.98666667,16.37,13.19,11.12,N,N,N
A030391,N,R_17_M,Y,N,405,1991-PRESENT,0.261,0.22366666699999999,0.29633333300000003,0.5066666670000001,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.003333333,0.276,0.121333333,N,N,Y
D030601,N,R_17_M,Y,N,407,1991-PRESENT,0.022833000000000003,0.069774,0.087239,0.093448,0.103317,0.11683299999999999,0.1271,0.134712,0.118121,0.089808,0.075442,0.018550999999999998,N,N,N
A031055,N,R_21_M,Y,N,413,1991-PRESENT,3.2903893330000002,2.8668213330000003,2.325643667,3.494654333,3.327451333,4.126702333,3.941566333,5.028371667,4.376703667,4.002125667,3.4833199999999995,3.218403667,N,N,N
A031257,N,R_21_M,Y,N,416,1991-PRESENT,0.7755920000000001,0.689689333,0.7246853329999999,0.791546,0.754993,0.9410440000000001,0.6173333329999999,0.6459999999999999,0.6123333329999999,0.672666667,0.8906059999999999,1.1153170000000001,N,N,N
