USER,RIPARIAN,BASIN,MAINSTEM,UPPER_RUSSIAN,PRIORITY,PRIORITY_CLASS,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND
A018138,N,R_11,N,Y,272,1957-1959,14.53,9.66,10.93,6.06,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,4.9,11.43,N,N,Y
A018200,N,R_05,N,Y,273,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.07,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A018274A,N,R_01,N,Y,275,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A018274B,N,R_01,N,Y,276,1957-1959,1.8,0.0002022,0.75,1.25,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.1,N,N,Y
A018328,N,R_01,N,Y,277,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A018648,N,R_01,N,Y,279,1957-1959,0.25,0.25,0.5,0.7,0.73,0.25,0.66,0.5,0.4,0.21,0.1,0.06,N,N,N
A018835,N,R_10,N,Y,281,1957-1959,2.0,1.96,0.66,0.4,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A018948,N,R_12,N,Y,282,1957-1959,0.33,0.66,0.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.33,0.66,N,N,Y
A019135,N,R_04,N,Y,284,1957-1959,0.000285,0.000172,0.000349,0.000583,0.000571,0.000399,0.00197,0.00168,0.00132,0.0013,0.000522,0.000793,N,N,N
A019140,N,R_12,N,Y,285,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A019336,N,R_01,N,Y,286,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A019427,N,R_10,N,Y,288,1960-1970,0.0002022,0.0002022,14.97,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A019921,N,R_12,N,Y,289,1960-1970,1.33,0.66,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.33,0.66,N,N,Y
A020100,N,R_10,N,Y,290,1960-1970,6.73,1.26,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.9,2.36,35.63,N,N,Y
A020333,N,R_12,N,Y,291,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A020436,N,R_09,N,Y,292,1960-1970,1.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,3.66,4.33,4.0,N,N,Y
A020657,N,R_01,N,Y,296,1960-1970,8.73,7.48,4.13,2.4,1.42,0.2,0.0002022,0.01,0.24,0.0002022,1.73,3.14,N,N,N
A020720,N,R_08,N,Y,298,1960-1970,0.66,1.0,1.33,1.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.66,1.0,1.0,N,N,Y
A020791,N,R_01,N,Y,299,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.1,0.0002022,0.2,N,N,Y
A020813,N,R_09,N,Y,300,1960-1970,0.16,0.66,2.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A020846,N,R_06,N,Y,301,1960-1970,1.33,1.66,0.66,0.33,0.66,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.66,1.33,N,N,N
A020870,N,R_12,N,Y,302,1960-1970,2.16,2.0,1.83,1.66,0.83,0.25,0.0002022,0.0002022,0.0002022,0.0002022,1.16,1.83,N,N,N
A020872,N,R_01,N,Y,303,1960-1970,3.8,1.86,1.53,1.4,0.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.36,1.0,N,N,N
A020901,N,R_11,N,Y,304,1960-1970,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,0.0002022,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
A020907,N,R_12,N,Y,305,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A020953,N,R_12,N,Y,306,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.66,0.33,0.66,0.66,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A020963,N,R_01,N,Y,307,1960-1970,0.0002022,1.5,3.33,6.5,5.66,2.165,4.66,4.0,2.66,2.33,1.66,0.0002022,N,N,N
A021106,N,R_05,N,Y,308,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.1,3.31,2.2,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A021121,N,R_01,N,Y,309,1960-1970,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,0.0002022,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
A021187,N,R_12,N,Y,312,1960-1970,0.66,0.66,0.66,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.33,0.33,N,N,Y
A021235,N,R_12,N,Y,313,1960-1970,3.33,2.0,1.0,0.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.66,1.0,2.0,N,N,Y
A021345,N,R_04,N,Y,315,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A021419,N,R_12,N,Y,316,1960-1970,16.33,15.86,11.73,1.6,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,8.5,N,N,Y
A021429A,N,R_01,N,Y,317,1960-1970,68.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,27.33,N,N,Y
A021429B,N,R_01,N,Y,318,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A021429C,N,R_01,N,Y,319,1960-1970,1.12,1.12,0.02,0.02,0.45,0.225,0.45,0.45,0.45,1.55,1.55,2.22,N,N,N
A021506,N,R_12,N,Y,321,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A021569,N,R_02,N,Y,323,1960-1970,0.0002022,0.0002022,0.0002022,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.0002022,0.0002022,N,N,N
A021570,N,R_02,N,Y,324,1960-1970,0.01,0.01,0.01,0.01,0.01,0.005,0.01,0.01,0.01,0.01,0.01,0.01,N,N,N
A021596,N,R_01,N,Y,325,1960-1970,0.0002022,0.0002022,4.6e-05,4.6e-05,4.6e-05,4.6e-05,9.2e-05,9.2e-05,9.2e-05,0.0002022,0.0002022,0.0002022,N,N,N
A021666,N,R_11,N,Y,326,1960-1970,4.13,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,5.3,8.63,N,N,Y
A021674,N,R_12,N,Y,327,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.43,0.315,0.83,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A021710,N,R_08,N,Y,328,1960-1970,6.0,6.66,4.66,3.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.66,5.0,16.0,N,N,Y
A021711,N,R_08,N,Y,329,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.66,3.33,3.33,0.0002022,0.0002022,0.0002022,N,N,N
A021783A,N,R_12,N,Y,331,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A021783B,N,R_12,N,Y,332,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.16,0.165,0.73,0.5,0.23,1.16,0.0002022,0.0002022,N,N,N
A021809,N,R_01,N,Y,333,1960-1970,0.0002022,1.0,5.48,6.53,2.66,0.915,2.33,1.0,1.0,0.0002022,0.0002022,0.0002022,N,N,N
A021889,N,R_10,N,Y,336,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,2.0,1.0,2.0,2.0,2.0,2.0,0.0002022,0.0002022,N,N,N
A021925,N,R_12,N,Y,337,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A021939,N,R_04,N,Y,344,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A021941,N,R_06,N,Y,345,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A021950,N,R_01,N,Y,346,1960-1970,7.33,6.0,5.66,3.66,3.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.33,N,N,N
A021966,N,R_01,N,Y,347,1960-1970,1.2,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.48,0.61,N,N,Y
A022070,N,R_09,N,Y,349,1960-1970,0.56,0.56,0.5,0.5,0.83,0.165,0.33,0.33,0.33,0.83,0.5,0.5,N,N,N
A022079,N,R_10,N,Y,350,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A022145,N,R_12,N,Y,351,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A022188,N,R_09,N,Y,352,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A022277,N,R_01,N,Y,354,1960-1970,0.0002022,0.0002022,0.0002022,0.16,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A022426,N,R_04,N,Y,357,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A022432,N,R_12,N,Y,358,1960-1970,0.13,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.06,0.33,0.0002022,N,N,Y
A022445,N,R_12,N,Y,360,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A022614,N,R_08,N,Y,361,1960-1970,0.09,0.09,0.09,0.09,0.09,0.045,0.09,0.09,0.09,0.09,0.09,0.09,N,N,N
A022615,N,R_06,N,Y,362,1960-1970,0.21,0.21,0.21,0.21,0.21,0.11,0.21,0.21,0.21,0.21,0.21,0.21,N,N,N
A022623,N,R_08,N,Y,363,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.000102334,0.000614,0.000205,0.000205,0.000205,0.0002022,0.0002022,N,N,N
A022652,N,R_06,N,Y,364,1960-1970,0.0002022,0.35,3.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A022993,N,R_09,N,Y,370,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,8.683350000000001e-05,0.00017900000000000001,0.00017900000000000001,0.000174,7.13e-05,0.0002022,0.0002022,N,N,N
A023086,N,R_12,N,Y,374,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.2,0.0002022,0.18,0.0002022,N,N,N
A023092,N,R_12,N,Y,375,1960-1970,7.170000000000001e-05,7.170000000000001e-05,7.170000000000001e-05,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,7.170000000000001e-05,9.2e-05,9.2e-05,N,N,Y
A023098,N,R_11,N,Y,376,1960-1970,0.000307,0.000307,0.000307,0.000307,0.000307,0.0001535,0.000307,0.000307,0.000307,0.000307,0.000307,0.000307,N,N,N
A023250,N,R_06,N,Y,381,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A023282,N,R_01,N,Y,383,1960-1970,0.33,0.33,5.0,5.0,3.83,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A023290,N,R_12,N,Y,384,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A023326,N,R_05,N,Y,386,1960-1970,4.66,3.66,0.66,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.0,N,N,Y
A023337,N,R_01,N,Y,387,1960-1970,8.29,6.23,4.13,2.4,1.42,0.0002022,0.0002022,0.01,0.01,0.0002022,1.73,2.97,N,N,N
A023399,N,R_01,N,Y,391,1960-1970,6.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A023408,N,R_01,N,Y,392,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.93,N,N,Y
A023451,N,R_01,N,Y,394,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A023481,N,R_03,N,Y,395,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A023488,N,R_01,N,Y,396,1960-1970,1.66,0.56,0.8,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.46,0.93,N,N,Y
A023489,N,R_01,N,Y,397,1960-1970,0.25,0.3,0.9,0.62,0.66,0.33,0.66,0.5,0.48,0.45,0.35,0.35,N,N,N
A023536,N,R_01,N,Y,400,1960-1970,1.33,1.66,2.66,2.0,1.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A023539,N,R_10,N,Y,401,1960-1970,1.26,1.1,0.56,0.14,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A023558,N,R_01,N,Y,402,1960-1970,3.0,3.16,2.83,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.33,0.66,N,N,Y
A023605,N,R_01,N,Y,404,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A023615,N,R_01,N,Y,405,1960-1970,4.93,4.23,1.03,0.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.8,5.0,N,N,Y
A023654A,N,R_01,N,Y,407,1960-1970,0.0002022,0.0002022,0.0002022,0.24,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
