USER,RIPARIAN,BASIN,MAINSTEM,UPPER_RUSSIAN,PRIORITY,PRIORITY_CLASS,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND
A023655,N,R_17_M,Y,N,261.0,1960-1970,0.0002022,0.0002022,0.2,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A024268A,N,R_17_M,Y,N,267.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,2.5,8.23,16.5,16.1,8.46,0.0002022,0.0002022,0.0002022,N,N,N
A024268B,N,R_17_M,Y,N,268.0,1971-1990,0.0002022,0.0002022,4.5,1.46,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A024270A,N,R_17_M,Y,N,269.0,1971-1990,0.0002022,0.08,0.51,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.28,0.63,0.0002022,N,N,Y
A024270B,N,R_17_M,Y,N,270.0,1971-1990,0.0002022,0.29,0.56,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.85,0.87,0.0002022,N,N,Y
A024762A,N,R_17_M,Y,N,283.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,3.3299999999999996e-05,0.11,0.01,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A024762B,N,R_17_M,Y,N,284.0,1971-1990,0.0002022,0.0002022,0.66,0.3,0.000166667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A024891,N,R_17_M,Y,N,296.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024892A,N,R_17_M,Y,N,297.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024892B,N,R_17_M,Y,N,298.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024905,N,R_17_M,Y,N,299.0,1971-1990,0.0002022,0.0002022,0.0002022,0.06,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A025010,N,R_17_M,Y,N,304.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A025021,N,R_17_M,Y,N,306.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.01,0.01,0.01,0.01,0.01,0.01,0.0002022,0.0002022,N,N,N
A025301,N,R_17_M,Y,N,312.0,1971-1990,0.2,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.5,0.0002022,N,N,Y
A025363,N,R_17_M,Y,N,314.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.000256,0.000256,0.000256,0.000256,0.000256,0.0002022,0.0002022,0.0002022,N,N,N
A025393A,N,R_17_M,Y,N,316.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.82,0.9,0.43,0.68,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A025393B,N,R_17_M,Y,N,317.0,1971-1990,0.07,0.08,0.55,0.48,0.35,0.67,0.0002022,0.0002022,0.0002022,0.0002022,0.55,0.003333333,N,N,N
A025939,N,R_17_M,Y,N,326.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A026233,N,R_17_M,Y,N,332.0,1971-1990,0.21,0.21,0.21,0.29,0.29,0.29,0.59,0.59,0.59,0.26,0.26,0.26,N,N,N
A027149,N,R_17_M,Y,N,350.0,1971-1990,7.1,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.3,0.0002022,N,N,Y
A027478,N,R_17_M,Y,N,355.0,1971-1990,0.0002022,0.12,0.24,0.02,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A027479,N,R_17_M,Y,N,356.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.13,1.06,2.8,1.83,1.43,0.33,0.0002022,0.0002022,N,N,N
A029397,N,R_17_M,Y,N,374.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.3,0.0002022,N,N,Y
A029405,N,R_17_M,Y,N,375.0,1971-1990,2.16,5.6,0.9,1.86,1.46,4.16,11.83,11.63,0.0002022,0.0002022,0.53,6.96,N,N,N
A029462,N,R_17_M,Y,N,376.0,1971-1990,0.0015119999999999999,0.001529333,0.0028350000000000003,0.00445,0.01,0.14,0.34,0.43,0.56,0.08,0.00673826666666667,0.00425146666666667,N,N,N
A030391,N,R_17_M,Y,N,403.0,1991-PRESENT,0.26,0.22,0.29,0.5,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.0,0.27,0.12,N,N,Y
D030601,N,R_17_M,Y,N,405.0,1991-PRESENT,0.02,0.06,0.08,0.09,0.1,0.11,0.12,0.13,0.11,0.08,0.07,0.01,N,N,N
S009293,N,R_17_M,Y,N,2.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S009294,N,R_17_M,Y,N,3.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S009295,N,R_17_M,Y,N,4.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S015686,N,R_17_M,Y,N,6.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.006666666999999999,0.16,0.35,0.48,0.42,0.54,0.15,0.0002022,N,N,N
A010795,N,R_18_M,Y,N,40.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,10.43,43.06,38.23,37.16,4.96,0.0002022,0.0002022,N,N,N
A010976,N,R_18_M,Y,N,42.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A012452,N,R_18_M,Y,N,48.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.1,0.13,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A013076,N,R_18_M,Y,N,54.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.0002022,0.93,1.6,2.06,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A013105,N,R_18_M,Y,N,57.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A013261,N,R_18_M,Y,N,63.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.13,0.15,0.3,0.2,0.31,0.21,0.29,0.13,0.0002022,N,N,N
A013384,N,R_18_M,Y,N,72.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,4.21,1.17,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A014178,N,R_18_M,Y,N,100.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A014604,N,R_18_M,Y,N,106.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.03,0.06,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A013684A,N,R_18_M,Y,N,80.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,8.5,0.0002022,N,N,Y
A015736,N,R_18_M,Y,N,9999.0,1953-1954,150.33,131.0,154.33,582.33,1230.0,1190.0,820.0,266.33,248.33,252.66,198.33,139.0,N,N,N
A015737,N,R_18_M,Y,N,9998.0,1953-1954,0.0002022,0.0002022,0.0002022,0.0002022,1280.66,2664.66,856.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A024865A01,N,R_18_M,Y,N,292.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024865A02,N,R_18_M,Y,N,293.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.28,0.33,0.19,0.16,0.0002022,0.0002022,0.0002022,N,N,N
A024865B,N,R_18_M,Y,N,294.0,1971-1990,0.0002022,0.0002022,0.0002022,0.02,0.03,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.02,0.0002022,N,N,N
A027362,N,R_18_M,Y,N,353.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A029901,N,R_18_M,Y,N,393.0,1991-PRESENT,7.91,6.52,10.48,11.81,12.11,16.85,20.6,23.66,18.98,16.37,13.19,11.12,N,N,N
A031743,N,R_18_M,Y,N,431.0,1991-PRESENT,6.73,0.0002022,11.13,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,20.33,13.13,19.86,N,N,Y
D032708,N,R_18_M,Y,N,453.0,1991-PRESENT,0.003069,0.003069,0.003069,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A025012,N,R_19_M,Y,N,305.0,1971-1990,0.0002022,0.0002022,0.003069,0.003069,0.003069,0.006138,0.007672,0.007672,0.007672,0.004603,0.0002022,0.0002022,N,N,N
S009055,N,R_19_M,Y,N,20.0,PRE-1914,37.5,32.94,40.14,36.58,42.16,45.79,54.47,53.18,46.86,42.31,37.15,33.66,N,N,N
A013317,N,R_21_M,Y,N,68.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,6.0,13.0,13.0,13.0,13.0,13.0,7.0,0.0002022,0.0002022,N,N,N
A019470,N,R_21_M,Y,N,170.0,1960-1970,0.2,0.23,0.2,0.18,0.22,0.23,0.32,0.35,0.18,0.18,0.16,0.19,N,N,N
A022348,N,R_21_M,Y,N,233.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024921,N,R_21_M,Y,N,300.0,1971-1990,0.0010226669999999999,0.0010226669999999999,0.000511333,0.001636667,0.002148333,0.00266,0.005831333,0.009309999999999999,0.00798,0.001841,0.0010226669999999999,0.0010226669999999999,N,N,N
A024929,N,R_21_M,Y,N,301.0,1971-1990,49.5,43.58,52.4,48.36,57.27,65.59,77.68,76.85,67.37,58.51,50.49,45.25,N,N,N
A024962,N,R_21_M,Y,N,302.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.000767,0.001534,0.001534,0.000767,0.0002022,0.0002022,0.0002022,N,N,N
A024963,N,R_21_M,Y,N,303.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A031055,N,R_21_M,Y,N,411.0,1991-PRESENT,3.29,2.86,2.32,3.49,3.32,4.12,3.94,5.02,4.37,4.0,3.48,3.21,N,N,N
A031257,N,R_21_M,Y,N,414.0,1991-PRESENT,0.77,0.68,0.72,0.79,0.75,0.94,0.61,0.64,0.61,0.67,0.89,1.11,N,N,N
S009054,N,R_21_M,Y,N,22.0,PRE-1914,11.99,10.64,12.26,11.78,15.12,19.87,23.22,23.68,20.52,16.57,14.14,12.54,N,N,N
S024683,N,R_21_M,Y,N,19.0,PRE-1914,1.1,0.93,1.16,1.1,4.43,8.56,12.66,5.4,5.16,2.2,2.56,1.3,N,N,N
A001205,N,R_24_M,Y,N,32.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A013163,N,R_24_M,Y,N,60.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A013376,N,R_24_M,Y,N,71.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A014379,N,R_24_M,Y,N,104.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A015720,N,R_24_M,Y,N,123.0,1953-1954,0.4,0.13,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.26,0.16,1.03,N,N,Y
A022038,N,R_24_M,Y,N,226.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024301,N,R_24_M,Y,N,274.0,1971-1990,2.96,0.0002022,0.3,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,5.38,5.25,N,N,Y
A025869,N,R_24_M,Y,N,325.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A031719,N,R_24_M,Y,N,429.0,1991-PRESENT,2.0,2.33,5.66,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.2,4.13,8.3,N,N,Y
S009299,N,R_24_M,Y,N,13.0,PRE-1914,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S010034,N,R_24_M,Y,N,15.0,PRE-1914,0.0002022,0.0002022,0.66,0.73,1.53,0.7,1.23,0.23,0.0002022,0.0002022,0.5,0.0002022,N,N,N
A013269,N,R_24_M,Y,N,66.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
