USER,BASIN,PRIORITY,rip_allocations,rip_demand,rip_shortage,rip_shortage_%
S014059,L_14_MSDC,10000000,0.35726837791004057,0.533333333,0.1760649550899594,0.330121791
S014070,L_23,10000000,11.3,11.3,0.0,0.0
S014075,L_24,10000000,4.756666667,4.756666667,0.0,0.0
S014076,L_24,10000000,0.00099,0.00099,0.0,0.0
S014080,L_18_MSRR,10000000,0.00099,0.00099,0.0,0.0
S014081,L_18_MSRR,10000000,0.00099,0.00099,0.0,0.0
S014082,L_18_MSRR,10000000,0.00099,0.00099,0.0,0.0
S014083,L_17_MSRR,10000000,0.9824880400899593,1.466666667,0.48417862691004065,0.33012179100000005
S014084,L_17_MSRR,10000000,1.9203175326899593,2.866666667,0.9463491343100408,0.33012179100000005
S014085,L_17_MSRR,10000000,0.6475489355899594,0.966666667,0.31911773141004063,0.330121791
S014090,L_18_MSRR,10000000,1.466666667,1.466666667,0.0,0.0
S014091,L_18_MSRR,10000000,0.00099,0.00099,0.0,0.0
S014096,L_24_LSR,10000000,0.00099,0.00099,0.0,0.0
S014097,L_24_LSR,10000000,0.00099,0.00099,0.0,0.0
S014479,L_21,10000000,0.046,0.046,0.0,0.0
S014910,L_19_MSRR,10000000,1.5119999999999998,1.5119999999999998,0.0,0.0
S014924,L_16_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S014925,L_16_MSDC,10000000,0.5582318406100406,0.833333333,0.2751014923899594,0.330121791
S014926,L_17_MSRR,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S014927,L_17_MSRR,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S014928,L_17_MSRR,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S014929,L_17_MSRR,10000000,0.9378294925999998,1.4,0.4621705074000001,0.3301217910000001
S014930,L_17_MSRR,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S014931,L_17_MSRR,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S015214,L_19_MSRR,10000000,0.36666666700000006,0.36666666700000006,0.0,0.0
S015273,L_24_LSR,10000000,0.300936667,0.300936667,0.0,0.0
S015334,L_17_MSRR,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S015459,L_17_MSRR,10000000,1.01151609559,1.51,0.49848390441,0.330121791
S015460,L_24_LSR,10000000,0.00099,0.00099,0.0,0.0
S015461,L_18_MSRR,10000000,0.125,0.125,0.0,0.0
S015462,L_17_MSRR,10000000,0.0669878209,0.1,0.03301217910000001,0.3301217910000001
S015463,L_17_MSRR,10000000,1.3174271445899592,1.966666667,0.6492395224100407,0.33012179100000005
S015473,L_17_MSRR,10000000,0.2679512836,0.4,0.13204871640000004,0.3301217910000001
S015474,L_17_MSRR,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S015520,L_15_MSDC,10000000,1.6746955225,2.5,0.8253044775,0.330121791
S015821,L_28,10000000,0.00099,0.00099,0.0,0.0
S015823,L_15_MSDC,10000000,0.036843301494999994,0.055,0.018156698505000006,0.3301217910000001
S015828,L_16_MSDC,10000000,0.73016724781,1.09,0.3598327521900001,0.33012179100000005
S015862,L_17,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S015865,L_15_MSDC,10000000,2.3445737314999997,3.5,1.1554262685000003,0.3301217910000001
S015872,L_25,10000000,0.00099,0.00099,0.0,0.0
S015885,L_24,10000000,0.05,0.05,0.0,0.0
S015886,L_24,10000000,0.00099,0.00099,0.0,0.0
S015887,L_24,10000000,0.00099,0.00099,0.0,0.0
S015895,L_24,10000000,0.00099,0.00099,0.0,0.0
S015900,L_19_MSRR,10000000,0.5,0.5,0.0,0.0
S015901,L_19_MSRR,10000000,0.00099,0.00099,0.0,0.0
S015906,L_18,10000000,0.00099,0.00099,0.0,0.0
S015908,L_21,10000000,0.00099,0.00099,0.0,0.0
S015916,L_16,10000000,0.3018808379552935,0.45065033299999996,0.14876949504470643,0.3301217910000001
S015923,L_18,10000000,0.00099,0.00099,0.0,0.0
S015944,L_16_MSDC,10000000,0.0669878209,0.1,0.03301217910000001,0.3301217910000001
S015948,L_21,10000000,0.00099,0.00099,0.0,0.0
S015955,L_19,10000000,0.00099,0.00099,0.0,0.0
S015981,L_24,10000000,0.00099,0.00099,0.0,0.0
S015997,L_24,10000000,0.133333333,0.133333333,0.0,0.0
S016025,L_24,10000000,0.00099,0.00099,0.0,0.0
S016032,L_16_MSDC,10000000,0.0548373468757144,0.081861667,0.0270243201242856,0.33012179100000005
S016038,L_16_MSDC,10000000,0.728554850960937,1.087593,0.35903814903906306,0.33012179100000005
S016039,L_16_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S016046,L_16_MSDC,10000000,0.8971484588456389,1.3392709999999999,0.442122541154361,0.33012179100000005
S016047,L_16_MSDC,10000000,0.484902059635994,0.723866,0.23896394036400603,0.33012179100000005
S016048,L_16_MSDC,10000000,0.669878209,1.0,0.33012179100000005,0.33012179100000005
S016049,L_16_MSDC,10000000,0.6111481998517866,0.912327333,0.30117913314821343,0.330121791
S016050,L_16_MSDC,10000000,1.1367922521591607,1.6970133330000001,0.5602210808408394,0.330121791
S016051,L_16_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S016052,L_16_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S016053,L_16_MSDC,10000000,0.229987275861343,0.343327,0.113339724138657,0.330121791
S016054,L_15_MSDC,10000000,0.48812930977751234,0.728683667,0.24055435722248764,0.33012179100000005
S016055,L_16_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S016056,L_16_MSDC,10000000,0.8603219043058639,1.2842959999999999,0.423974095694136,0.33012179100000005
S016057,L_16_MSDC,10000000,0.995920661006271,1.4867190000000001,0.49079833899372916,0.33012179100000005
S016058,L_16_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S016059,L_15_MSDC,10000000,0.012057807762,0.018000000000000002,0.005942192238000002,0.3301217910000001
S016060,L_15_MSDC,10000000,0.309745654937719,0.462391,0.152645345062281,0.330121791
S016061,L_16_MSDC,10000000,0.1651066687374134,0.246472667,0.08136599826258661,0.33012179100000005
S016062,L_16_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S016065,L_16_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S016066,L_16_MSDC,10000000,0.010048173135,0.015,0.004951826865,0.330121791
S016067,L_16_MSDC,10000000,0.4387351701586884,0.6549476670000001,0.21621249684131166,0.33012179100000005
S016068,L_16_MSDC,10000000,0.07599545010697939,0.11344666699999999,0.0374512168930206,0.33012179100000005
S016069,L_15_MSDC,10000000,0.46961700173247556,0.701048333,0.23143133126752446,0.33012179100000005
S016134,L_18,10000000,0.024127667000000002,0.024127667000000002,0.0,0.0
S016322,L_18_MSRR,10000000,0.4,0.4,0.0,0.0
S016328,L_24,10000000,0.00099,0.00099,0.0,0.0
S016628,L_14,10000000,0.009991010417791402,0.014914667,0.0049236565822085975,0.33012179100000005
S016680,L_17_MSRR,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S016681,L_17_MSRR,10000000,0.9824880400899593,1.466666667,0.48417862691004065,0.33012179100000005
S016682,L_24_LSR,10000000,0.00099,0.00099,0.0,0.0
S016683,L_24_LSR,10000000,0.00099,0.00099,0.0,0.0
S016684,L_18_MSRR,10000000,1.266666667,1.266666667,0.0,0.0
S016685,L_18_MSRR,10000000,2.833333333,2.833333333,0.0,0.0
S016686,L_18_MSRR,10000000,0.00099,0.00099,0.0,0.0
S016687,L_14_MSDC,10000000,2.49194693748,3.72,1.2280530625200003,0.33012179100000005
S016699,L_28,10000000,0.00099,0.00099,0.0,0.0
S016700,L_28,10000000,0.005258,0.005258,0.0,0.0
S016731,L_24_LSR,10000000,0.245119,0.245119,0.0,0.0
S016732,L_17_MSRR,10000000,0.6278799716173014,0.937304667,0.3094246953826987,0.33012179100000005
S016778,L_23,10000000,0.00099,0.00099,0.0,0.0
S016779,L_23,10000000,0.00099,0.00099,0.0,0.0
S016853,L_27,10000000,0.00099,0.00099,0.0,0.0
S016892,L_14,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S017033,L_17_MSRR,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S017034,L_17_MSRR,10000000,0.5939466210621973,0.886648667,0.2927020459378027,0.3301217910000001
S017035,L_17_MSRR,10000000,1.949533823966729,2.9102810000000003,0.9607471760332713,0.33012179100000005
S017036,L_17_MSRR,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S017037,L_17_MSRR,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S017038,L_17_MSRR,10000000,0.608819480127859,0.9088510000000001,0.30003151987214105,0.33012179100000005
S017651,L_18,10000000,0.00099,0.00099,0.0,0.0
S018138,L_15_MSDC,10000000,0.12057807761999999,0.18,0.059421922380000006,0.33012179100000005
S018141,L_15_MSDC,10000000,0.28637382729515254,0.427501333,0.14112750570484744,0.3301217910000001
S018142,L_14,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S018153,L_16,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S018157,L_14_MSDC,10000000,4.64448891551004,6.933333332999999,2.288844417489959,0.330121791
S018160,L_14_MSDC,10000000,0.7815245773899594,1.166666667,0.3851420896100407,0.33012179100000005
S018190,L_16,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S018205,L_14,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S018213,L_16_MSDC,10000000,0.1228110047600406,0.18333333300000001,0.060522328239959414,0.33012179100000005
S018216,L_16_MSDC,10000000,0.1384414967499594,0.206666667,0.0682251702500406,0.330121791
S018222,L_16_MSDC,10000000,0.38183057912999996,0.57,0.18816942087,0.330121791
S018225,L_16_MSDC,10000000,1.1075319719900407,1.6533333330000002,0.5458013610099595,0.330121791
S018640,L_16_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S018671,L_20,10000000,0.00099,0.00099,0.0,0.0
S018674,L_20,10000000,0.0051,0.0051,0.0,0.0
S018677,L_20,10000000,0.00099,0.00099,0.0,0.0
S019027,L_15_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S019030,L_15_MSDC,10000000,2.49194693748,3.72,1.2280530625200003,0.33012179100000005
S019045,L_15_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S019190,L_24,10000000,0.00099,0.00099,0.0,0.0
S019193,L_18,10000000,0.00099,0.00099,0.0,0.0
S019205,L_23,10000000,0.00099,0.00099,0.0,0.0
S019232,L_27,10000000,0.00099,0.00099,0.0,0.0
S019312,L_27,10000000,0.00099,0.00099,0.0,0.0
S019384,L_16_MSDC,10000000,1.0338453690000406,1.543333333,0.5094879639999594,0.330121791
S019406,L_16,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S019409,L_16,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S019412,L_16,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S019697,L_26,10000000,0.00099,0.00099,0.0,0.0
S019760,L_17_MSRR,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S019762,L_23,10000000,0.00099,0.00099,0.0,0.0
S019763,L_17_MSRR,10000000,10.14865486635,15.15,5.00134513365,0.330121791
S019926,L_15,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S019972,L_16,10000000,1.0628734251699592,1.5866666669999998,0.5237932418300406,0.33012179100000005
S020134,L_16,10000000,0.019529926061232585,0.029154443,0.009624516938767414,0.33012179100000005
S020596,L_15_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S020828,L_18_MSRR,10000000,4.833333333,4.833333333,0.0,0.0
S021353,L_14_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S021485,L_18,10000000,0.00099,0.00099,0.0,0.0
S021488,L_15_MSDC,10000000,0.7591953033100405,1.133333333,0.37413802968995946,0.33012179100000005
S021568,L_15_MSDC,10000000,1.6746955225,2.5,0.8253044775,0.330121791
S021990,L_15_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S021991,L_15_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S022015,L_17_MSRR,10000000,1.6970247959100406,2.5333333330000003,0.8363085370899597,0.33012179100000005
S022016,L_17_MSRR,10000000,0.669878209,1.0,0.33012179100000005,0.33012179100000005
S022017,L_17_MSRR,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S022128,L_24,10000000,0.03288,0.03288,0.0,0.0
S022287,L_15_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S022288,L_16_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S022309,L_14,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S022310,L_14,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S022400,L_18_MSRR,10000000,0.00099,0.00099,0.0,0.0
S022463,L_16_MSDC,10000000,0.17885748180299998,0.267,0.08814251819700003,0.3301217910000001
S022466,L_16_MSDC,10000000,0.5352894055693214,0.799084667,0.26379526143067866,0.33012179100000005
S022528,L_17_MSRR,10000000,0.2456220101899594,0.36666666700000006,0.12104465681004065,0.3301217910000001
S022557,L_18,10000000,0.00099,0.00099,0.0,0.0
S022558,L_18,10000000,0.00099,0.00099,0.0,0.0
S022559,L_21,10000000,0.00099,0.00099,0.0,0.0
S022560,L_21,10000000,0.00099,0.00099,0.0,0.0
S022561,L_21,10000000,0.00099,0.00099,0.0,0.0
S022598,L_16_MSDC,10000000,0.0446585474899594,0.066666667,0.0220081195100406,0.33012179100000005
S022607,L_24_LSR,10000000,0.00099,0.00099,0.0,0.0
S022703,L_16,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S022713,L_25,10000000,0.00099,0.00099,0.0,0.0
S022777,L_18,10000000,0.00099,0.00099,0.0,0.0
S022832,L_27,10000000,0.00099,0.00099,0.0,0.0
S022857,L_15_MSDC,10000000,4.51051327371004,6.733333332999999,2.222820059289959,0.330121791
S022859,L_15_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S023512,L_17,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S023513,L_17,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S023514,L_17,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S023515,L_17,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S023678,L_17,10000000,0.6475489355899594,0.966666667,0.31911773141004063,0.330121791
S023680,L_16,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S023682,L_16,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S023707,L_24,10000000,0.00099,0.00099,0.0,0.0
S023849,L_25,10000000,0.333333333,0.333333333,0.0,0.0
S024131,L_21_MSRR,10000000,0.006137775,0.006137775,0.0,0.0
S024280,L_21,10000000,0.00099,0.00099,0.0,0.0
S024349,L_19_MSRR,10000000,0.046666667,0.046666667,0.0,0.0
S024495,L_16_MSDC,10000000,0.820600806025,1.225,0.4043991939750001,0.33012179100000005
S024511,L_16_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S024512,L_16_MSDC,10000000,0.15655210026916158,0.233702333,0.07715023273083843,0.3301217910000001
S024513,L_16_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S024769,L_20,10000000,0.00099,0.00099,0.0,0.0
S024770,L_20,10000000,0.003790225,0.003790225,0.0,0.0
S024858,L_27,10000000,0.00099,0.00099,0.0,0.0
S025042,L_16_MSDC,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S025066,L_18_MSRR,10000000,0.0008595110000000001,0.0008595110000000001,0.0,0.0
S025197,L_21,10000000,0.589993333,0.589993333,0.0,0.0
S025227,L_18,10000000,0.083153667,0.083153667,0.0,0.0
S025228,L_16,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S025235,L_16,10000000,0.0264311614230694,0.039456667,0.0130255055769306,0.33012179100000005
S025236,L_18,10000000,0.027704000000000003,0.027704000000000003,0.0,0.0
S025237,L_18,10000000,0.034064604,0.034064604,0.0,0.0
S025242,L_16,10000000,0.044211961794,0.066,0.021788038206000004,0.33012179100000005
S025250,L_18,10000000,0.005114667,0.005114667,0.0,0.0
S025251,L_16,10000000,0.003568441219343,0.005327,0.0017585587806570003,0.33012179100000005
S025263,L_18,10000000,0.013809972,0.013809972,0.0,0.0
S025300,L_16,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S025301,L_15_MSDC,10000000,0.3126098310899594,0.46666666700000003,0.15405683591004066,0.3301217910000001
S025305,L_16_MSDC,10000000,2.0096346269999996,3.0,0.9903653730000004,0.3301217910000001
S025343,L_17_MSRR,10000000,1.29286494337,1.93,0.63713505663,0.33012179100000005
S025344,L_17_MSRR,10000000,0.3371720316400405,0.5033333329999999,0.16616130135995943,0.3301217910000001
S025345,L_17_MSRR,10000000,1.7171211421800405,2.563333333,0.8462121908199596,0.33012179100000005
S025346,L_17_MSRR,10000000,1.5161576794800407,2.2633333330000003,0.7471756535199596,0.33012179100000005
S025354,L_18,10000000,0.2925,0.2925,0.0,0.0
S025398,L_16,10000000,0.32377446746004057,0.483333333,0.1595588655399594,0.330121791
S025471,L_24,10000000,0.001534,0.001534,0.0,0.0
S025479,L_17_MSRR,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S025484,L_17_MSRR,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S025485,L_17_MSRR,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S025486,L_17_MSRR,10000000,0.0446585474899594,0.066666667,0.0220081195100406,0.33012179100000005
S025487,L_17_MSRR,10000000,0.9155002191899593,1.3666666669999998,0.45116644781004056,0.330121791
S025488,L_17_MSRR,10000000,0.0022329271400405967,0.003333333,0.0011004058599594032,0.33012179100000005
S025553,L_17,10000000,0.16425346696859097,0.24519899999999997,0.080945533031409,0.33012179100000005
S025590,L_18,10000000,0.029357417,0.029357417,0.0,0.0
S025675,L_24,10000000,0.00099,0.00099,0.0,0.0
S025689,L_24,10000000,0.00099,0.00099,0.0,0.0
S025698,L_24,10000000,0.0007160739999999999,0.0007160739999999999,0.0,0.0
S025702,L_18,10000000,0.00099,0.00099,0.0,0.0
S025703,L_18,10000000,0.010879,0.010879,0.0,0.0
S025714,L_18,10000000,0.00099,0.00099,0.0,0.0
S025769,L_24,10000000,0.0015345,0.0015345,0.0,0.0
S025792,L_18,10000000,0.069666667,0.069666667,0.0,0.0
S025816,L_21,10000000,0.033757999999999996,0.033757999999999996,0.0,0.0
S025818,L_16,10000000,0.0388681202513634,0.058022667,0.0191545467486366,0.33012179100000005
S025827,L_24,10000000,0.023333332999999998,0.023333332999999998,0.0,0.0
S025833,L_18,10000000,0.005892321,0.005892321,0.0,0.0
S025834,L_18,10000000,0.003114962,0.003114962,0.0,0.0
S025847,L_18,10000000,0.459934,0.459934,0.0,0.0
S025883,L_24,10000000,0.0015789999999999999,0.0015789999999999999,0.0,0.0
S025889,L_18,10000000,0.04,0.04,0.0,0.0
S025890,L_18,10000000,6.13e-05,6.13e-05,0.0,0.0
S025891,L_24,10000000,0.034525,0.034525,0.0,0.0
S025893,L_18,10000000,0.00099,0.00099,0.0,0.0
S026037,L_18,10000000,0.0060033330000000005,0.0060033330000000005,0.0,0.0
S026496,L_20,10000000,0.00099,0.00099,0.0,0.0
S026639,L_26,10000000,0.00099,0.00099,0.0,0.0
S026695,L_14,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S026735,L_20,10000000,0.052201332999999996,0.052201332999999996,0.0,0.0
S026781,L_20,10000000,0.0025,0.0025,0.0,0.0
S026853,L_18,10000000,0.28,0.28,0.0,0.0
S026903,L_20,10000000,0.07672219599999999,0.07672219599999999,0.0,0.0
S026919,L_24_LSR,10000000,0.533333333,0.533333333,0.0,0.0
S027297,L_18,10000000,0.05524,0.05524,0.0,0.0
S027326,L_24,10000000,0.006905,0.006905,0.0,0.0
S027330,L_18,10000000,0.00099,0.00099,0.0,0.0
S027331,L_18,10000000,0.00099,0.00099,0.0,0.0
S027385,L_27,10000000,0.00099,0.00099,0.0,0.0
S027435,L_18,10000000,0.05149600000000001,0.05149600000000001,0.0,0.0
S027438,L_20,10000000,0.03375776,0.03375776,0.0,0.0
S027456,L_24,10000000,0.020459,0.020459,0.0,0.0
S027500,L_20,10000000,0.03375776,0.03375776,0.0,0.0
S027654,L_28,10000000,0.025,0.025,0.0,0.0
S027768,L_24,10000000,0.00099,0.00099,0.0,0.0
S027883,L_18,10000000,0.00099,0.00099,0.0,0.0
S027934,L_16,10000000,0.0006631794269099999,0.00099,0.00032682057309000006,0.33012179100000005
S027965,L_24,10000000,0.0029024999999999997,0.0029024999999999997,0.0,0.0
S027969,L_17_MSRR,10000000,2.8134884778,4.2,1.3865115222000002,0.33012179100000005
S028035,L_18,10000000,0.00099,0.00099,0.0,0.0
S028233,L_18_MSRR,10000000,0.00099,0.00099,0.0,0.0
S028289,L_18,10000000,0.00099,0.00099,0.0,0.0
