USER,RIPARIAN,BASIN,MAINSTEM,UPPER_RUSSIAN,PRIORITY,PRIORITY_CLASS,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND
S017751,Y,R_01,N,Y,10000000.0,RIPARIAN,0.35,0.4,0.55,0.99,0.51,0.45,0.0015,0.65,0.48,0.55,0.47,0.5,N,N,N
S018479,Y,R_01,N,Y,10000000.0,RIPARIAN,2.62,6.16,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.06,10.23,19.33,N,N,Y
S018503,Y,R_01,N,Y,10000000.0,RIPARIAN,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S019039,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0002022,2.66,0.96,1.93,1.28,2.84,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.81,N,N,N
S019386,Y,R_01,N,Y,10000000.0,RIPARIAN,10.0,3.66,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S019394,Y,R_01,N,Y,10000000.0,RIPARIAN,4.0,4.0,4.0,4.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S019594,Y,R_01,N,Y,10000000.0,RIPARIAN,0.73,0.09,0.07,0.11,0.11,0.11,0.16,0.16,0.17,0.17,0.17,0.14,N,N,N
S019924,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.000666667,0.002,0.33,0.0015,0.33,0.0002022,0.00033333300000000006,0.0002022,0.0002022,N,N,N
S019943,Y,R_01,N,Y,10000000.0,RIPARIAN,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S020148,Y,R_01,N,Y,10000000.0,RIPARIAN,1.34,1.36,1.37,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S020152,Y,R_01,N,Y,10000000.0,RIPARIAN,3.41,2.04,2.01,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S020523,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.007666666999999999,0.007666666999999999,0.01,0.007666666999999999,0.007666666999999999,0.005,0.0002022,N,N,N
S020527,Y,R_01,N,Y,10000000.0,RIPARIAN,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,N,N,N
S020627,Y,R_01,N,Y,10000000.0,RIPARIAN,4.8,5.4,4.4,3.33,3.33,3.33,3.76,2.73,1.9,1.83,1.83,1.96,N,N,N
S021321,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.07,0.39,0.15,0.58,1.01,0.59,0.23,0.0002022,0.0002022,0.0002022,N,N,N
S021352,Y,R_01,N,Y,10000000.0,RIPARIAN,0.16,0.08,0.08,0.08,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S021386,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S021482,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S021483,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S021484,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S021487,Y,R_01,N,Y,10000000.0,RIPARIAN,4.0,4.16,0.5,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.33,N,N,Y
S022130,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S022312,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S023462,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.00033333300000000006,0.001433888,0.001333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
S023681,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S023685,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S023959,Y,R_01,N,Y,10000000.0,RIPARIAN,2.81,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S023960,Y,R_01,N,Y,10000000.0,RIPARIAN,0.5,0.0002022,0.0002022,0.05,0.05,0.05,0.05,0.0002022,0.0002022,0.0002022,0.0002022,0.8,N,N,N
S025576,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,2.94,2.23,0.79,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
S026053,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S026054,Y,R_01,N,Y,10000000.0,RIPARIAN,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S026284,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.000614,0.000921,0.0036829999999999996,0.01,0.01,0.01,0.003069,0.0002022,0.0002022,N,N,N
S026323,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S026687,Y,R_01,N,Y,10000000.0,RIPARIAN,0.02,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,N,N,N
S026690,Y,R_01,N,Y,10000000.0,RIPARIAN,0.007066667,0.007066667,0.007066667,0.007066667,0.02,0.02,0.02,0.02,0.02,0.02,0.007066667,0.007066667,N,N,N
S026692,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0070233330000000005,0.0070233330000000005,0.0070233330000000005,0.0070233330000000005,0.007636667,0.006,0.006,0.006,0.006,0.006,0.0070233330000000005,0.0070233330000000005,N,N,N
S026792,Y,R_01,N,Y,10000000.0,RIPARIAN,0.006666666999999999,0.003333333,0.003333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.003333333,0.01,N,N,Y
S026794,Y,R_01,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S027190,Y,R_01,N,Y,10000000.0,RIPARIAN,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S027379,Y,R_01,N,Y,10000000.0,RIPARIAN,0.05,0.05,0.05,0.09,0.09,0.13,0.13,0.13,0.13,0.13,0.09,0.05,N,N,N
S027502,Y,R_01,N,Y,10000000.0,RIPARIAN,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S028118,Y,R_01,N,Y,10000000.0,RIPARIAN,0.5,0.8,0.5,0.27,0.07,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.07,0.27,N,N,N
S028364,Y,R_01,N,Y,10000000.0,RIPARIAN,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S008451,Y,R_02,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S008453,Y,R_02,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,1.06,2.13,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S013947,Y,R_02,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,4.0,4.0,4.0,4.0,4.0,4.0,0.0002022,0.0002022,0.0002022,N,N,N
S016698,Y,R_02,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S016708,Y,R_02,N,Y,10000000.0,RIPARIAN,1.1,1.1,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S016911,Y,R_02,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0030688829999999997,0.39,0.0002022,0.7,0.89,0.52,0.49,0.14,0.0002022,0.0002022,N,N,N
S017474,Y,R_02,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,4.73,4.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S019287,Y,R_02,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.03,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S021387,Y,R_02,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.001,0.01,0.02,0.06,0.07,0.06,0.04,0.0002022,0.0002022,N,N,N
S022895,Y,R_02,N,Y,10000000.0,RIPARIAN,3.33,0.66,1.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.0,N,N,Y
S024188,Y,R_02,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.36,0.36,0.36,0.36,0.0002022,0.0002022,0.0002022,N,N,N
S024452,Y,R_02,N,Y,10000000.0,RIPARIAN,1.72,0.4,7.0,0.0002022,12.81,19.34,4.39,0.0002022,0.0002022,0.0002022,0.16,6.7,N,N,N
S026992,Y,R_02,N,Y,10000000.0,RIPARIAN,0.23,0.23,0.03,0.0002022,0.01,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
S027032,Y,R_02,N,Y,10000000.0,RIPARIAN,0.25,0.23,0.03,0.02,0.01,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.02,N,N,N
S027035,Y,R_02,N,Y,10000000.0,RIPARIAN,0.03,0.03,0.03,0.0002022,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,N,N,N
S027137,Y,R_02,N,Y,10000000.0,RIPARIAN,0.00045999999999999996,0.00045999999999999996,0.00045999999999999996,0.00045999999999999996,0.00045999999999999996,0.001228,0.002455,0.0036829999999999996,0.0036829999999999996,0.002455,0.00045999999999999996,0.00045999999999999996,N,N,N
S028307,Y,R_02,N,Y,10000000.0,RIPARIAN,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S016707,Y,R_02,N,Y,10000000.0,RIPARIAN,2.0,4.35,3.26,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.73,1.2,N,N,Y
S016812,Y,R_02,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.66,0.0002022,3.7,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
S024104,Y,R_02,N,Y,10000000.0,RIPARIAN,5.43,6.06,4.43,4.76,2.13,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.86,5.53,N,N,N
S026633,Y,R_02,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.73,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.007666666999999999,0.0002022,0.0002022,N,N,Y
S028309,Y,R_03,N,Y,10000000.0,RIPARIAN,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S004241,Y,R_04,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S008392,Y,R_04,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,1.11,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S008910,Y,R_04,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.001534333,0.01,0.01,0.01,0.0002022,0.0002022,0.0002022,N,N,N
S010843,Y,R_04,N,Y,10000000.0,RIPARIAN,0.16,0.66,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S010889,Y,R_04,N,Y,10000000.0,RIPARIAN,0.36,0.25,0.06,0.04,0.003333333,0.003333333,0.003333333,0.0002022,0.003333333,0.0002022,0.1,0.003333333,N,N,N
S012429,Y,R_04,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S012430,Y,R_04,N,Y,10000000.0,RIPARIAN,0.75,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S012431,Y,R_04,N,Y,10000000.0,RIPARIAN,0.5,0.5,0.5,0.5,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S012432,Y,R_04,N,Y,10000000.0,RIPARIAN,0.5,0.5,0.5,0.5,0.5,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
S012433,Y,R_04,N,Y,10000000.0,RIPARIAN,0.75,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S012751,Y,R_04,N,Y,10000000.0,RIPARIAN,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S013187,Y,R_04,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S013977,Y,R_04,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.1,0.36,0.4,0.93,0.73,0.0002022,0.0002022,0.0002022,N,N,N
S014724,Y,R_04,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S014749,Y,R_04,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S015414,Y,R_04,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S015621,Y,R_04,N,Y,10000000.0,RIPARIAN,0.0002022,0.92,0.0002022,0.01,0.18,0.71,1.15,1.47,0.61,0.13,0.03,0.0002022,N,N,N
S017657,Y,R_04,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0046,0.0046,0.0046,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
S019643,Y,R_04,N,Y,10000000.0,RIPARIAN,0.0002022,0.4,0.21,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S022313,Y,R_04,N,Y,10000000.0,RIPARIAN,6.1,2.82,0.91,2.68,0.22,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.01,0.71,N,N,N
S022314,Y,R_04,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S024410,Y,R_04,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.07,0.1,0.1,0.1,0.14,0.1,0.07,0.0002022,0.0002022,N,N,N
S024552,Y,R_04,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,N,N,N
S026678,Y,R_04,N,Y,10000000.0,RIPARIAN,0.0028539999999999998,0.002578,0.03,0.002915333,0.004092,0.005114667,0.005626333000000001,0.006137666999999999,0.006137666999999999,0.003621333,0.0028539999999999998,0.0028539999999999998,N,N,N
S027304,Y,R_04,N,Y,10000000.0,RIPARIAN,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.02,N,N,N
S027305,Y,R_04,N,Y,10000000.0,RIPARIAN,0.01,0.0002022,0.0002022,0.01,0.02,0.02,0.03,0.03,0.02,0.01,0.0002022,0.0002022,N,N,N
S027372,Y,R_04,N,Y,10000000.0,RIPARIAN,0.01,0.0002022,0.0002022,0.01,0.02,0.02,0.03,0.03,0.02,0.01,0.0002022,0.0002022,N,N,N
S027382,Y,R_04,N,Y,10000000.0,RIPARIAN,0.009206667,0.009206667,0.009274333000000001,0.009274333000000001,0.009274333000000001,0.009274333000000001,0.009820333,0.009820333,0.009820333,0.009274333000000001,0.009206667,0.009206667,N,N,N
S027491,Y,R_04,N,Y,10000000.0,RIPARIAN,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,N,N,N
S024090,Y,R_05,N,Y,10000000.0,RIPARIAN,0.66,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.33,N,N,Y
S002341,Y,R_05,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S008081,Y,R_05,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S008384,Y,R_05,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S008765,Y,R_05,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,1.55,1.98,2.33,7.99,1.79,1.5,1.1,0.0002022,N,N,N
S008766,Y,R_05,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,1.15,2.02,4.79,1.84,1.23,0.73,0.0002022,0.0002022,N,N,N
S009525,Y,R_05,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.1,0.29,0.42,0.43,0.38,0.25,0.07,0.0002022,N,N,N
S010997,Y,R_05,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S012593,Y,R_05,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S012594,Y,R_05,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S012597,Y,R_05,N,Y,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S012749,Y,R_05,N,Y,10000000.0,RIPARIAN,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,N,N,N
