USER,2022-08_ALLOCATIONS,2022-08_CURTAILMENT,2022-08_DEMAND,2022-08_SHORTAGE_%,2022-09_ALLOCATIONS,2022-09_CURTAILMENT,2022-09_DEMAND,2022-09_SHORTAGE_%,2022-10_ALLOCATIONS,2022-10_CURTAILMENT,2022-10_DEMAND,2022-10_SHORTAGE_%,BASIN,PRIORITY
A024962,0.0,1,0.001534,100.0,0,1,0.000767,100,0,1,0.00020219999999999998,100,R_21_M,304
A024963,0.0,1,0.00020219999999999998,100.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_21_M,305
A025010,0.0,1,0.00020219999999999998,100.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,306
A025012,0.0,1,0.007672,100.0,0,1,0.007672,100,0,1,0.004603,100,R_19_M,307
A025021,0.0,1,0.017,100.0,0,1,0.017,100,0,1,0.017,100,R_17_M,308
A025301,0.0,1,0.00020219999999999998,100.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,314
A025363,0.0,1,0.000256,100.0,0,1,0.000256,100,0,1,0.00020219999999999998,100,R_17_M,316
A025393A,0.0,1,0.68,100.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,318
A025393B,0.0,1,0.00020219999999999998,100.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,319
A025939,0.0,1,0.00020219999999999998,100.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,328
A026233,0.0,1,0.5982069999999999,100.0,0,1,0.5982069999999999,100,0,1,0.263137,100,R_17_M,334
A027149,0.0,1,0.00020219999999999998,100.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,351
A027362,0.0,1,0.00020219999999999998,100.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_18_M,355
A027478,0.0,1,0.00020219999999999998,100.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,357
A027479,0.0,1,1.8333333330000001,100.0,0,1,1.4333333330000002,100,0,1,0.333333333,100,R_17_M,358
A028878,0.0,1,0.000685333,100.0,0,1,0.000685333,100,0,1,0.000685333,100,R_16_M,368
A029397,0.0,1,0.00020219999999999998,100.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,376
A029405,0.0,1,11.63333333,100.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,377
A029462,0.0,1,0.436729,100.0,0,1,0.5695526670000001,100,0,1,0.08721733300000001,100,R_17_M,378
A029802,0.0,1,0.00020219999999999998,100.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_24_M,388
A029901,0.0,1,23.66333333,100.0,0,1,18.98666667,100,0,1,16.37,100,R_18_M,395
A030391,0.0,1,0.00020219999999999998,100.0,0,1,0.00020219999999999998,100,0,1,1.003333333,100,R_17_M,405
D030601,0.0,1,0.134712,100.0,0,1,0.118121,100,0,1,0.089808,100,R_17_M,407
A031055,0.0,1,5.028371667,100.0,0,1,4.376703667,100,0,1,4.002125667,100,R_21_M,413
A031257,0.0,1,0.6459999999999999,100.0,0,1,0.6123333329999999,100,0,1,0.672666667,100,R_21_M,416
A031743,0.0,1,0.00020219999999999998,100.0,0,1,0.00020219999999999998,100,0,1,20.33333333,100,R_18_M,433
D032708,0.0,1,0.00020219999999999998,100.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_18_M,455
A019351,0.0,1,0.00020219999999999998,100.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_14_M,1000
A015736,0.0,1,266.3333333,100.0,0,1,248.33333330000002,100,0,1,252.66666669999998,100,R_18_M,9998
A015737,0.0,1,0.00020219999999999998,100.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_18_M,9999
A024929,63.6292,0,76.85666667,17.21056512,0,1,67.37333333,100,0,1,58.51666667,100,R_21_M,303
A014925,3.80818,0,4.566666667,16.60919709,0,1,1.333333333,100,0,1,0.133333333,100,R_17_M,114
S004345,1.33,0,1.33,0.0,0,1,2.66,100,0,1,1.33,100,R_15_M,1
S009293,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,2
S009294,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,3
S009295,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,4
S015686,0.486667,0,0.48666666700000005,0.0,0,1,0.42,100,0,1,0.543333333,100,R_17_M,6
S009055,53.1867,0,53.18666667,0.0,0,1,46.86333333,100,0,1,42.31333333,100,R_19_M,19
S024683,5.4,0,5.4,0.0,0,1,5.166666667,100,0,1,2.2,100,R_21_M,20
S009054,23.68,0,23.68,0.0,0,1,20.52333333,100,0,1,16.57333333,100,R_21_M,22
A003633,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,35
A010795,38.2333,0,38.23333333,0.0,0,1,37.16666667,100,0,1,4.966666667,100,R_18_M,42
A010976,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_18_M,44
A012452,0.13333299999999998,0,0.133333333,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_18_M,50
A013062,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,55
A013076,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_18_M,56
A013097,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,57
A013098,3.33333,0,3.333333333,0.0,0,1,2.733333333,100,0,1,3.91,100,R_17_M,58
A013105,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_18_M,59
A013135,0.52,0,0.52,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,60
A013151,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,61
A013261,0.313333,0,0.313333333,0.0,0,1,0.21666666699999998,100,0,1,0.296666667,100,R_18_M,65
A013267,14.1,0,14.1,0.0,0,1,5.6333333329999995,100,0,1,0.966666667,100,R_17_M,66
A013268,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,67
A013269,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_24_M,68
A013317,13.0,0,13.0,0.0,0,1,13.0,100,0,1,7.0,100,R_21_M,70
A013384,1.17333,0,1.173333333,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_18_M,74
A013393,17.2,0,17.2,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_24_M,75
A013453,10.7,0,10.7,0.0,0,1,10.7,100,0,1,2.366666667,100,R_17_M,76
A013639,2.09667,0,2.096666667,0.0,0,1,1.076666667,100,0,1,0.296666667,100,R_16_M,80
A013684B,0.863333,0,0.8633333329999999,0.0,0,1,0.59,100,0,1,0.26,100,R_17_M,81
A013684A,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_18_M,82
A013890,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_16_M,83
A013914,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_15_M,84
A013988,0.355,0,0.355,0.0,0,1,0.24833333300000002,100,0,1,0.00020219999999999998,100,R_15_M,87
A014043,12.0,0,12.0,0.0,0,1,12.0,100,0,1,6.0,100,R_14_M,88
A014054,1.09265,0,1.092651,0.0,0,1,0.182995,100,0,1,0.186064,100,R_15_M,89
A014055,5.66667,0,5.666666667,0.0,0,1,5.0,100,0,1,5.333333333,100,R_15_M,90
A014056,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_15_M,91
A014050B,0.03,0,0.03,0.0,0,1,0.03,100,0,1,0.03,100,R_17_M,92
A014050A,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,93
A014061,2.80927,0,2.8092666669999997,0.0,0,1,1.190066667,100,0,1,0.458533333,100,R_17_M,94
A014064,4.33333,0,4.333333333,0.0,0,1,3.31,100,0,1,2.353333333,100,R_15_M,95
A014066,3.22737,0,3.22736995,0.0,0,1,3.985861753,100,0,1,2.2390944999999998,100,R_15_M,96
A014067,5.37732,0,5.377319272,0.0,0,1,5.611396431,100,0,1,3.9582929210000004,100,R_15_M,97
A014068,25.4533,0,25.45333333,0.0,0,1,31.84666667,100,0,1,25.34,100,R_16_M,98
A014136,1.88705,0,1.8870506669999998,0.0,0,1,1.187940333,100,0,1,0.054935000000000005,100,R_14_M,101
A014178,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_18_M,102
A014208,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,103
A014333,25.0,0,25.0,0.0,0,1,3.633333333,100,0,1,0.00020219999999999998,100,R_17_M,104
A014604,0.0666667,0,0.066666667,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_18_M,108
A014747,0.666667,0,0.666666667,0.0,0,1,0.5,100,0,1,0.1,100,R_17_M,109
A014762,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_17_M,110
A015724,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_24_M,126
A017081,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_24_M,145
A019470,0.35775,0,0.357750489,0.0,0,1,0.18288519,100,0,1,0.18445050300000002,100,R_21_M,172
A022348,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_21_M,235
A022767,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_24_M,245
A024271A,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_24_M,273
A024271B,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_24_M,274
A024865A01,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_18_M,294
A024865A02,0.193333,0,0.193333333,0.0,0,1,0.16,100,0,1,0.00020219999999999998,100,R_18_M,295
A024865B,0.00020219999999999998,0,0.00020219999999999998,0.0,0,1,0.00020219999999999998,100,0,1,0.00020219999999999998,100,R_18_M,296
A024921,0.009309999999999999,0,0.009309999999999999,0.0,0,1,0.00798,100,0,1,0.001841,100,R_21_M,302
