USER,RIPARIAN,BASIN,MAINSTEM,UPPER_RUSSIAN,PRIORITY,PRIORITY_CLASS,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND
S018153,Y,R_16,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.35,0.12,N,N,Y
S018190,Y,R_16,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.35,0.12,N,N,Y
S019406,Y,R_16,N,N,10000000.0,RIPARIAN,4.66,5.0,3.41,0.75,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.06,3.23,3.76,N,N,Y
S019409,Y,R_16,N,N,10000000.0,RIPARIAN,3.95,5.1,1.83,0.8,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.1,3.58,5.3,N,N,Y
S019412,Y,R_16,N,N,10000000.0,RIPARIAN,3.06,0.4,0.63,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.06,2.2,3.03,N,N,Y
S019972,Y,R_16,N,N,10000000.0,RIPARIAN,0.02,0.04,0.12,0.16,0.55,1.08,2.92,1.83,1.58,0.59,0.11,0.07,N,N,N
S020134,Y,R_16,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.02,0.02,0.02,0.02,0.02,0.02,0.0002022,0.0002022,N,N,N
S022703,Y,R_16,N,N,10000000.0,RIPARIAN,0.0002022,0.3,0.2,0.0002022,0.26,0.0002022,0.0002022,0.0002022,0.0002022,0.1,3.03,0.6,N,N,N
S023680,Y,R_16,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S023682,Y,R_16,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S025228,Y,R_16,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.03,0.03,0.03,0.03,0.03,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
S025235,Y,R_16,N,N,10000000.0,RIPARIAN,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,N,N,N
S025242,Y,R_16,N,N,10000000.0,RIPARIAN,0.19,0.18,0.17,0.13,0.11,0.09,0.06,0.06,0.06,0.06,0.07,0.1,N,N,N
S025251,Y,R_16,N,N,10000000.0,RIPARIAN,0.005626333000000001,0.005626333000000001,0.004296333,0.004296333,0.004296333,0.005012333,0.005012333,0.005421667,0.005327,0.004910333,0.004501,0.004501,N,N,N
S025270,Y,R_16,N,N,10000000.0,RIPARIAN,0.25,0.25,0.25,0.21,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,N,N,N
S025300,Y,R_16,N,N,10000000.0,RIPARIAN,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S025398,Y,R_16,N,N,10000000.0,RIPARIAN,0.02,0.02,0.09,0.3,0.48,0.32,0.31,0.49,0.48,0.42,0.32,0.08,N,N,N
S025818,Y,R_16,N,N,10000000.0,RIPARIAN,0.03,0.04,0.04,0.04,0.31,0.04,0.07,0.07,0.05,0.05,0.03,0.09,N,N,N
S027934,Y,R_16,N,N,10000000.0,RIPARIAN,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S002378,Y,R_17,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S015862,Y,R_17,N,N,10000000.0,RIPARIAN,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S023512,Y,R_17,N,N,10000000.0,RIPARIAN,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S023513,Y,R_17,N,N,10000000.0,RIPARIAN,24.71,0.13,17.0,0.3,2.15,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.9,14.41,N,N,N
S023514,Y,R_17,N,N,10000000.0,RIPARIAN,0.7,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S023515,Y,R_17,N,N,10000000.0,RIPARIAN,16.26,5.2,4.32,0.21,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.1,5.85,N,N,Y
S023678,Y,R_16,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.15,1.4,1.84,1.34,0.96,0.7,0.11,0.0002022,N,N,N
S025553,Y,R_17,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.02,0.2,0.16,0.15,0.19,0.24,0.06,0.0002022,0.0002022,N,N,N
S002720,Y,R_18,N,N,10000000.0,RIPARIAN,2.0300000000000002e-05,2.0300000000000002e-05,5.1e-05,6.63e-05,0.000123,0.000128,0.000128,0.000128,9.23e-05,6.63e-05,5.629999999999999e-05,5.1e-05,N,N,N
S003106,Y,R_18,N,N,10000000.0,RIPARIAN,0.36,0.36,0.36,0.36,0.46,0.55,0.69,0.69,0.69,0.36,0.36,0.36,N,N,N
S008502,Y,R_18,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S012930,Y,R_18,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S015906,Y,R_18,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S015923,Y,R_18,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S016134,Y,R_18,N,N,10000000.0,RIPARIAN,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,N,N,N
S017651,Y,R_18,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S019193,Y,R_18,N,N,10000000.0,RIPARIAN,7.93,0.0002022,0.0002022,0.66,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.66,0.03,N,N,Y
S021485,Y,R_18,N,N,10000000.0,RIPARIAN,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S022557,Y,R_18,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S022558,Y,R_18,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S022777,Y,R_18,N,N,10000000.0,RIPARIAN,2.0,2.0,2.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,6.0,N,N,Y
S025227,Y,R_18,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.006137666999999999,0.08,0.09,0.09,0.09,0.09,0.08,0.0002022,0.0002022,0.07,N,N,N
S025236,Y,R_18,N,N,10000000.0,RIPARIAN,0.01,0.03,0.02,0.01,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,N,N,N
S025237,Y,R_18,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.01,0.03,0.03,0.03,0.03,0.02,0.01,0.0002022,N,N,N
S025250,Y,R_18,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.001125667,0.003172333,0.00307,0.007264,0.007570667,0.005114667,0.004398667,0.001227667,0.0002022,N,N,N
S025263,Y,R_18,N,N,10000000.0,RIPARIAN,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,N,N,N
S025354,Y,R_18,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.29,0.29,0.29,0.29,0.0002022,0.0002022,0.0002022,N,N,N
S025590,Y,R_18,N,N,10000000.0,RIPARIAN,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,N,N,N
S025702,Y,R_18,N,N,10000000.0,RIPARIAN,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S025703,Y,R_18,N,N,10000000.0,RIPARIAN,0.005665,0.005475,0.007553,0.0076879999999999995,0.008897,0.01,0.01,0.01,0.01,0.00963,0.006798,0.005665,N,N,N
S025714,Y,R_18,N,N,10000000.0,RIPARIAN,0.01,0.01,0.01,0.01,0.01,0.005114667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.01,N,N,N
S025792,Y,R_18,N,N,10000000.0,RIPARIAN,0.04,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.06,0.05,0.05,0.04,N,N,N
S025833,Y,R_18,N,N,10000000.0,RIPARIAN,0.0052170540000000005,0.005600776,0.005851082,0.005800198,0.005830943000000001,0.005600499,0.005984165,0.006137887,0.005892321,0.00572325407471513,0.0058309429478504,0.00552399858217406,N,N,N
S025834,Y,R_18,N,N,10000000.0,RIPARIAN,0.004193851,0.004644444,0.004623984,0.01,0.004664903,0.004797888,0.004675133,0.004664903,0.003114962,0.00316611032343003,0.0032479473184574103,0.0031558806990516102,N,N,N
S025847,Y,R_18,N,N,10000000.0,RIPARIAN,0.000307,0.0002022,0.01,0.04,0.14,0.48,0.54,0.52,0.45,0.43,0.15,0.05,N,N,N
S025889,Y,R_18,N,N,10000000.0,RIPARIAN,0.01,0.01,0.01,0.02,0.04,0.05,0.05,0.05,0.04,0.02,0.02,0.02,N,N,N
S025890,Y,R_18,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,4.09e-05,4.09e-05,6.13e-05,0.00010217,0.00012283700000000002,0.00012283700000000002,6.13e-05,6.12518727884831e-05,4.09185394551497e-05,0.0002022,N,N,N
S025893,Y,R_18,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S026037,Y,R_18,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.005136667,0.005396667,0.005396667,0.0060033330000000005,0.0010199999999999999,0.0002022,0.0002022,N,N,N
S026853,Y,R_18,N,N,10000000.0,RIPARIAN,0.06,0.15,0.15,0.15,0.15,0.18,0.21,0.28,0.28,0.18,0.15,0.15,N,N,N
S027297,Y,R_18,N,N,10000000.0,RIPARIAN,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,N,N,N
S027330,Y,R_18,N,N,10000000.0,RIPARIAN,0.5,0.5,0.16,0.0002022,0.08,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
S027331,Y,R_18,N,N,10000000.0,RIPARIAN,0.41,0.75,0.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S027435,Y,R_18,N,N,10000000.0,RIPARIAN,0.004863,0.009380333000000001,0.01,0.02,0.03,0.05,0.04,0.05,0.05,0.03,0.01,0.01,N,N,N
S027883,Y,R_18,N,N,10000000.0,RIPARIAN,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S028035,Y,R_18,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S028289,Y,R_18,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S015955,Y,R_19,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S008582,Y,R_20,N,N,10000000.0,RIPARIAN,5.73e-05,5.73e-05,5.73e-05,5.73e-05,0.00048566699999999996,0.00048566699999999996,0.00048566699999999996,0.00048566699999999996,0.00048566699999999996,0.00048566699999999996,5.73e-05,5.73e-05,N,N,N
S008583,Y,R_20,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S008584,Y,R_20,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S008585,Y,R_20,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S008586,Y,R_20,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.000307,0.000307,0.001227667,0.0015346670000000002,0.00179,0.00179,0.001739,0.001125333,0.000204667,0.000204667,N,N,N
S008587,Y,R_20,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S008588,Y,R_20,N,N,10000000.0,RIPARIAN,0.000409333,0.000409333,0.001023,0.001023,0.003785,0.003785,0.003785,0.003785,0.002762,0.001841333,0.000562667,0.000562667,N,N,N
S008589,Y,R_20,N,N,10000000.0,RIPARIAN,0.02,0.01,0.02,0.05,0.06,0.05,0.05,0.06,0.05,0.06,0.03,0.02,N,N,N
S008590,Y,R_20,N,N,10000000.0,RIPARIAN,0.001033333,0.001033333,0.001135667,0.0018926670000000002,0.003580667,0.003580667,0.003580667,0.003580667,0.002557667,0.002250667,0.000879667,0.000879667,N,N,N
S008591,Y,R_20,N,N,10000000.0,RIPARIAN,0.007774667,0.007774667,0.007774667,0.009104333000000001,0.01,0.01,0.01,0.01,0.01,0.01,0.007774667,0.007774667,N,N,N
S008592,Y,R_20,N,N,10000000.0,RIPARIAN,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,N,N,N
S008593,Y,R_20,N,N,10000000.0,RIPARIAN,0.08,0.08,0.08,0.18,0.21,0.28,0.26,0.25,0.25,0.12,0.09,0.09,N,N,N
S009324,Y,R_20,N,N,10000000.0,RIPARIAN,0.02,0.03,0.03,0.04,0.06,0.06,0.09,0.09,0.09,0.06,0.04,0.03,N,N,N
S018671,Y,R_20,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S018674,Y,R_20,N,N,10000000.0,RIPARIAN,0.0043,0.0043,0.0043,0.0043,0.0051,0.0051,0.0051,0.0051,0.0051,0.0047,0.0045,0.0043,N,N,N
S018677,Y,R_20,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S024769,Y,R_20,N,N,10000000.0,RIPARIAN,0.00746759,0.007467626999999999,0.01,0.01,0.01,0.01,0.0043987390000000005,0.0002022,0.0002022,0.007339793998893159,0.00982040420417103,0.00928861162208085,N,N,N
S024770,Y,R_20,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.004500924,0.003805532,0.0036315909999999996,0.003790225,0.00680270115686822,0.0070583309702901,0.0002022,N,N,N
S026496,Y,R_20,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S026735,Y,R_20,N,N,10000000.0,RIPARIAN,0.0002022,0.03,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0002022,N,N,N
S026781,Y,R_20,N,N,10000000.0,RIPARIAN,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,N,N,N
S026903,Y,R_20,N,N,10000000.0,RIPARIAN,0.00153444,0.00306889,0.04,0.04,0.07,0.08,0.08,0.08,0.07,0.06,0.03,0.00306889,N,N,N
S027438,Y,R_20,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.001534444,0.007672218000000001,0.01,0.03,0.03,0.03,0.03,0.0002022,0.0002022,N,N,N
S027500,Y,R_20,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.001534444,0.007672218000000001,0.01,0.03,0.03,0.03,0.03,0.0002022,0.0002022,N,N,N
S001181,Y,R_21,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S004341,Y,R_21,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0010226669999999999,0.002148333,0.001534333,0.0002022,0.0002022,0.0002022,N,N,N
S004460,Y,R_21,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S013850,Y,R_21,N,N,10000000.0,RIPARIAN,0.009,0.009,0.02,0.04,0.09,0.11,0.21,0.22,0.21,0.23,0.009,0.009,N,N,N
S014479,Y,R_21,N,N,10000000.0,RIPARIAN,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.04,0.04,0.04,0.04,N,N,N
S015844,Y,R_21,N,N,10000000.0,RIPARIAN,0.2,0.23,0.2,0.18,0.22,0.23,0.32,0.35,0.18,0.18,0.16,0.19,N,N,N
S015908,Y,R_21,N,N,10000000.0,RIPARIAN,0.66,0.33,0.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.33,0.33,N,N,Y
S015948,Y,R_21,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S022559,Y,R_21,N,N,10000000.0,RIPARIAN,10.0,0.66,1.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S022560,Y,R_21,N,N,10000000.0,RIPARIAN,7.66,1.33,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S022561,Y,R_21,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S024280,Y,R_21,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S025197,Y,R_21,N,N,10000000.0,RIPARIAN,0.54,0.59,0.66,0.64,0.63,0.65,0.78,0.74,0.58,0.58,0.61,0.65,N,N,N
S025816,Y,R_21,N,N,10000000.0,RIPARIAN,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,N,N,N
S016628,Y,R_22,N,N,10000000.0,RIPARIAN,0.008276,0.006802666999999999,0.01,0.01,0.04,0.01,0.02,0.02,0.01,0.01,0.009206667,0.007902333000000001,N,N,N
S018142,Y,R_22,N,N,10000000.0,RIPARIAN,1.26,0.0002022,1.85,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,3.74,2.05,N,N,Y
S018205,Y,R_22,N,N,10000000.0,RIPARIAN,0.82,0.0002022,1.69,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,3.47,1.88,N,N,Y
S022309,Y,R_22,N,N,10000000.0,RIPARIAN,9.15,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S022310,Y,R_22,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S026695,Y,R_22,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S014070,Y,R_23,N,N,10000000.0,RIPARIAN,0.0002022,15.73,0.76,0.0002022,1.16,5.23,9.46,17.73,11.3,1.0,0.0002022,0.0002022,N,N,N
S016778,Y,R_23,N,N,10000000.0,RIPARIAN,1.0,0.0002022,0.06,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.36,0.46,N,N,Y
S016779,Y,R_23,N,N,10000000.0,RIPARIAN,0.03,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.05,0.06,N,N,Y
S019205,Y,R_23,N,N,10000000.0,RIPARIAN,1.23,1.8,0.53,0.0002022,0.0002022,0.03,0.0002022,0.0002022,0.0002022,0.0002022,1.8,2.6,N,N,N
S019762,Y,R_23,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S015885,Y,R_24,N,N,10000000.0,RIPARIAN,2.5,10.0,2.55,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.1,0.1,N,N,N
S015886,Y,R_24,N,N,10000000.0,RIPARIAN,3.44,3.44,2.07,0.03,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S015887,Y,R_24,N,N,10000000.0,RIPARIAN,0.02,0.02,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.03,0.03,0.0002022,N,N,N
S019190,Y,R_24,N,N,10000000.0,RIPARIAN,16.86,0.0002022,0.76,3.76,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.3,1.56,N,N,Y
S023707,Y,R_24,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S025471,Y,R_24,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.001534,0.001534,0.003068,0.001534,0.001534,0.0002022,0.0002022,0.0002022,N,N,N
S025675,Y,R_24,N,N,10000000.0,RIPARIAN,0.0004605,0.000614,0.000614,0.000614,0.0007675,0.000921,0.003069,0.0016879999999999998,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
S025689,Y,R_24,N,N,10000000.0,RIPARIAN,0.03,0.03,0.03,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S025698,Y,R_24,N,N,10000000.0,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.00035803699999999996,0.0002022,0.0007160739999999999,0.0007160739999999999,0.0007160739999999999,0.00035803685324478597,0.0002022,0.0002022,N,N,N
S025769,Y,R_24,N,N,10000000.0,RIPARIAN,0.000614,0.000614,0.000614,0.001228,0.001534,0.001534,0.0015345,0.0015345,0.0015345,0.000614,0.000614,0.000614,N,N,N
